screen_name,user_name,status_id,url,title,published_date,geoLocation
"EggAvatarrrrr","The Archbishop of Norwalk","1054079947965313024","Not Available","We literally need to bring in @UN observers for some of our states!  Kansas, North Dakota - and Georgia is a full on banana republic thanks to @BrianKempGA and Gov @NathanDeal is letting it happen!","null","Sun Oct 21 14:40:18 EDT 2018",
"carolth11843086","carol thompson","1054079988943740928","Not Available","@kronn @BrianKempGA And she’s not for whites. You haven’t seen or heard anything. You belong with her","null","Sun Oct 21 14:40:27 EDT 2018",
"jacobspm","PMJacobs❌⭐️⭐️⭐️","1054080001912520704","Not Available","@ArchKennedy @adriandt31 @BrianKempGA Georgia is part of America. It's my business when a communist wants to be the governor of any state in my country. Say HELL NO to this Anti-America socialist who wants to RUIN the great state of Georgia. Research and VOTE AGAINST STACEY ABRAMS for the GOOD of Georgia and America!","null","Sun Oct 21 14:40:30 EDT 2018",
"lambrus123","Puppeteer Resister","1054080024796524544","Not Available","@realDonaldTrump 1/  LIAR LIAR PANTS ON FIRE! Nothing is being done because if there was, @BrianKempGA would have been recalled from his position already! 

Georgia has been contending with corruption, incompetence and negligence from Kemp, whose actions have undermined voting systems, election","null","Sun Oct 21 14:40:36 EDT 2018",
"RiseUp4ALL","RiseUp🐞🌻   🐝 A VOTER","1054080046535606273","Not Available","They may very well call that RIGGING,  TWEAKING RESULTS.... 

ALL the same,  FRAUD.","null","Sun Oct 21 14:40:41 EDT 2018",
"MJ_Barrios","Matt B(oo)rrios","1054080049421283328","Not Available","Week 101. The photo is GA -people waiting 3 hours in line 3 weeks before the election to vote because of efforts by their SoS @BrianKempGA running for gov, to steal their vote.  On top of the other 159 not normal items this week, how is this democracy?!
https://t.co/w6RXE0iJqk","null","Sun Oct 21 14:40:42 EDT 2018",
"micheleplus46","Michele","1054080105541062656","Not Available","@BrianKempGA #RecallKrookedKemp
#RecallKrookedKemp
#RecallKrookedKemp
#RecallKrookedKemp
#RecallKrookedKemp
#RecallKrookedKemp
#RecallKrookedKemp
#RecallKrookedKemp
#RecallKrookedKemp
#RecallKrookedKemp
#RecallKrookedKemp
#RecallKrookedKemp
#RecallKrookedKemp
#RecallKrookedKemp","null","Sun Oct 21 14:40:55 EDT 2018",
"DonGThaGenius","DonG ThaGenius","1054080118438551552","https://t.co/lReGvGl4FF","Wait, we shall prevail. Vote @staceyabrams for governor. And support her candidacy. https://t.co/lReGvGl4FF","null","Sun Oct 21 14:40:58 EDT 2018",
"Wheatty","Wheatty","1054080126894440454","Not Available","@realDonaldTrump 1/  LIAR LIAR PANTS ON FIRE! Nothing is being done because if there was, @BrianKempGA would have been recalled from his position already! 

Georgia has been contending with corruption, incompetence and negligence from Kemp, whose actions have undermined voting systems, election","null","Sun Oct 21 14:41:00 EDT 2018",
"Wheatty","Wheatty","1054080170502602752","Not Available","@realDonaldTrump @BrianKempGA 2/  security and democracy in general. Kemp is maliciously wielding the power of his office to suppress the vote for political gain and silence the voices of thousands of eligible voters -- the majority of them people of color

1. In 2014 approximately 40,000 voter registrations","null","Sun Oct 21 14:41:11 EDT 2018",
"altoster","Alto Ster","1054080177217527808","Not Available","@realDonaldTrump 1/  LIAR LIAR PANTS ON FIRE! Nothing is being done because if there was, @BrianKempGA would have been recalled from his position already! 

Georgia has been contending with corruption, incompetence and negligence from Kemp, whose actions have undermined voting systems, election","null","Sun Oct 21 14:41:12 EDT 2018",
"carolth11843086","carol thompson","1054080181781123072","Not Available","@BrianKempGA You coming to Woodbury ga. Be nice to bring jobs here.   there’s a lot of land you could build onhere.  N I still don’t have kemp sign.  Carol t","null","Sun Oct 21 14:41:13 EDT 2018",
"American_Blonde","Pietro Maximoff 2018 💥🐯 #KeepFamiliesTogether","1054080187510460416","Not Available","However you can, wherever you are, go help @staceyabrams right now.
Donate, volunteer or both. 

Go VOTE in #Georgia anyway. 

They mean to discourage voters. It's unAmerican. We need to elect Democrats & get rid of "use it or lose it" laws. #VoteBlue #VoterSuppression #Georgia https://t.co/Co2U8EJwQD","null","Sun Oct 21 14:41:15 EDT 2018",
"Yusimite777","Marie # RESIST #Wearethepatriots","1054080202895060993","Not Available","However you can, wherever you are, go help @staceyabrams right now.
Donate, volunteer or both. 

Go VOTE in #Georgia anyway. 

They mean to discourage voters. It's unAmerican. We need to elect Democrats & get rid of "use it or lose it" laws. #VoteBlue #VoterSuppression #Georgia https://t.co/Co2U8EJwQD","null","Sun Oct 21 14:41:18 EDT 2018",
"TFriedrice","Tracie","1054080221618601987","Not Available","@realDonaldTrump 1/  LIAR LIAR PANTS ON FIRE! Nothing is being done because if there was, @BrianKempGA would have been recalled from his position already! 

Georgia has been contending with corruption, incompetence and negligence from Kemp, whose actions have undermined voting systems, election","null","Sun Oct 21 14:41:23 EDT 2018",
"DarbyPhillipps","Vote Blue Nov 6th!🌊🌊🌊","1054080259203760128","Not Available","However you can, wherever you are, go help @staceyabrams right now.
Donate, volunteer or both. 

Go VOTE in #Georgia anyway. 

They mean to discourage voters. It's unAmerican. We need to elect Democrats & get rid of "use it or lose it" laws. #VoteBlue #VoterSuppression #Georgia https://t.co/Co2U8EJwQD","null","Sun Oct 21 14:41:32 EDT 2018",
"TFriedrice","Tracie","1054080267630067712","Not Available","@realDonaldTrump @BrianKempGA 2/  security and democracy in general. Kemp is maliciously wielding the power of his office to suppress the vote for political gain and silence the voices of thousands of eligible voters -- the majority of them people of color

1. In 2014 approximately 40,000 voter registrations","null","Sun Oct 21 14:41:34 EDT 2018",
"Wheatty","Wheatty","1054080274580074496","Not Available","@realDonaldTrump @BrianKempGA 5/  admitted he leaked the data and as part of the settlement the state agreed to pay $1.2 million for a year’s worth of credit monitoring for millions of Georgians.
5. Massive breach of 6 million registered voters password files and encryption keys that could be accessed online","null","Sun Oct 21 14:41:35 EDT 2018",
"TFriedrice","Tracie","1054080281852940289","Not Available","@realDonaldTrump @BrianKempGA 3/  were lost the vast majority were people of color. 
2. The state’s electronic voting machines haven’t been updated since 2005 and run on Windows 2000 received an F- rating can be hacked within minutes. Kemp refuses to do anything.
3. Used the outdated, hackable infrastructure","null","Sun Oct 21 14:41:37 EDT 2018",
"micheleplus46","Michele","1054080283161456640","Not Available","@GeorgiaDemocrat","null","Sun Oct 21 14:41:38 EDT 2018",
"Boudicca2017","Kate Marley","1054080295899750400","Not Available","Attention Georgia Democrats!!! Here is a list of almost 600,000 voters that were purged by @BrianKempGA in an attempt to rig the vote in favor of Republicans. If you were purged, DEMAND that you be re-registered. Plz RT widely to reach as many Georgia Democrats as possible!!! https://t.co/omJiK4DZ1F","null","Sun Oct 21 14:41:41 EDT 2018",
"TFriedrice","Tracie","1054080296176496641","Not Available","@realDonaldTrump @BrianKempGA 4/  in the runoff between Jon Ossoff and Karen Handel despite known breaches, faulty equipment, and theft of electronic polling books that contained voter data.
4. Leaked voter information including Social Security numbers and driver’s license data twice. To settle a lawsuit Kemp","null","Sun Oct 21 14:41:41 EDT 2018",
"AmericanWoman8","American Woman","1054080302300114944","Not Available","Stacey Abrams could lose by .8% of the vote, while Brian Kemp has disenfranchised over 1,000,000 people (or more than 1% of the Georgia electorate), in his time as Secretary of State. 

Talk about undemocratic and self-dealing corruption. 

@BrianKempGA is a danger to democracy. https://t.co/v5DTeS4tKP","null","Sun Oct 21 14:41:42 EDT 2018",
"DarbyPhillipps","Vote Blue Nov 6th!🌊🌊🌊","1054080305223659522","Not Available","Stacey Abrams could lose by .8% of the vote, while Brian Kemp has disenfranchised over 1,000,000 people (or more than 1% of the Georgia electorate), in his time as Secretary of State. 

Talk about undemocratic and self-dealing corruption. 

@BrianKempGA is a danger to democracy. https://t.co/v5DTeS4tKP","null","Sun Oct 21 14:41:43 EDT 2018",
"micheleplus46","Michele","1054080310671945729","Not Available","@BrianKempGA #BrianKempIsCorrupt
#BrianKempIsCorrupt
#BrianKempIsCorrupt
#BrianKempIsCorrupt
#BrianKempIsCorrupt
#BrianKempIsCorrupt
#BrianKempIsCorrupt
#BrianKempIsCorrupt
#BrianKempIsCorrupt
#BrianKempIsCorrupt
#BrianKempIsCorrupt
#BrianKempIsCorrupt
#BrianKempIsCorrupt
#RecallKrookedKemp","null","Sun Oct 21 14:41:44 EDT 2018",
"micheleplus46","Michele","1054080324173365248","Not Available","@BrianKempGA #RecallKrookedKemp
#RecallKrookedKemp
#RecallKrookedKemp
#RecallKrookedKemp
#RecallKrookedKemp
#RecallKrookedKemp
#RecallKrookedKemp
#RecallKrookedKemp
#RecallKrookedKemp
#RecallKrookedKemp
#RecallKrookedKemp
#RecallKrookedKemp
#RecallKrookedKemp
#RecallKrookedKemp","null","Sun Oct 21 14:41:47 EDT 2018",
"micheleplus46","Michele","1054080338912149505","Not Available","@BrianKempGA #BrianKempIsCorrupt
#BrianKempIsCorrupt
#BrianKempIsCorrupt
#BrianKempIsCorrupt
#BrianKempIsCorrupt
#BrianKempIsCorrupt
#BrianKempIsCorrupt
#BrianKempIsCorrupt
#BrianKempIsCorrupt
#BrianKempIsCorrupt
#BrianKempIsCorrupt
#BrianKempIsCorrupt
#BrianKempIsCorrupt","null","Sun Oct 21 14:41:51 EDT 2018",
"micheleplus46","Michele","1054080353151795200","Not Available","@BrianKempGA #BrianKempIsCorrupt
#BrianKempIsCorrupt
#BrianKempIsCorrupt
#BrianKempIsCorrupt
#BrianKempIsCorrupt
#BrianKempIsCorrupt
#BrianKempIsCorrupt
#BrianKempIsCorrupt
#BrianKempIsCorrupt
#BrianKempIsCorrupt
#BrianKempIsCorrupt
#BrianKempIsCorrupt
#BrianKempIsCorrupt
#BrianKempIsCorrupt","null","Sun Oct 21 14:41:54 EDT 2018",
"Wheatty","Wheatty","1054080355404312577","Not Available","@realDonaldTrump @BrianKempGA 6/  by anyone looking. Days after the lawsuit filed technicians erased the hard drives of the server in question. 
6. Over 1.4 million voter registrations have been purged since 2012 with nearly 670,000 in 2017 alone using a racially biased methodology called Crosscheck Program","null","Sun Oct 21 14:41:55 EDT 2018",
"micheleplus46","Michele","1054080378036617216","https://t.co/hAXmUhL2D8","@BrianKempGA https://t.co/hAXmUhL2D8","null","Sun Oct 21 14:42:00 EDT 2018",
"Lisa22545183","Deplorable Lisa","1054080405689851909","Not Available","Honored to have the strong endorsement of Congressman @AustinScott4GA and look forward to working together to strengthen rural Georgia and keep our entire state moving in the right direction! #gapol #gagop #tcot #gafirst https://t.co/F8WTJ1NIiK","null","Sun Oct 21 14:42:07 EDT 2018",
"micheleplus46","Michele","1054080419937738752","https://t.co/oIhjrFT8tQ","@BrianKempGA https://t.co/oIhjrFT8tQ","null","Sun Oct 21 14:42:10 EDT 2018",
"KC4TVZ","Todd","1054080423637196805","Not Available","@BrianKempGA #FastFoodAbrams
🍔🍩🍫🍰🍕🍟
#ScammingGA
#Zero Credibility

@IngrahamAngle
said it best!

Another Leftist Lie:Dem gubernatorial candidate Abrams accuses GOP foe 
@BrianKempGA
of voter suppression as GA breaks voter-registration record.

https://t.co/3v8fN5dn3f","null","Sun Oct 21 14:42:11 EDT 2018",
"bjk537837","Barbara","1054080445124493312","Not Available","@realDonaldTrump You should start with @BrianKempGA massive illegal voter suppression tactics! #Fucktrump","null","Sun Oct 21 14:42:16 EDT 2018",
"Wheatty","Wheatty","1054080445820923904","Not Available","@realDonaldTrump @BrianKempGA 7/  supplied by Kris Kobach Kansas SoS. Legitimate voters were purged from the voter rolls because they left the state or moved from their congressional district when they hadn’t moved anywhere. 
7. 2017, a group of electoral reform advocates filed a lawsuit to force the state to","null","Sun Oct 21 14:42:16 EDT 2018",
"KaniamaKid2","Ann Constantine","1054080452603101184","https://t.co/Ea0ixv40AG","Voter-Suppression Tactics in the Age of Trump  ⁦@BrianKempGA⁩ ⁦@staceyabrams⁩  https://t.co/Ea0ixv40AG","null","Sun Oct 21 14:42:18 EDT 2018",
"heroesboxing","Heroes Boxing/Melissa","1054080460396085249","Not Available","Congress is not in session before nov u liar in chief! And tell Americans the truth u r coming to take away their health care, destroy their social security and Medicare! @realDonaldTrump @tedcruz @GregAbbott_TX @BrianKempGA @RepDeSantis @marcorubio @RepCurbelo @ScottforFlorida https://t.co/7c419qyIS9","null","Sun Oct 21 14:42:20 EDT 2018",
"jujufleming1","mermaidpirate PhD","1054080467190927361","Not Available","Week 101. The photo is GA -people waiting 3 hours in line 3 weeks before the election to vote because of efforts by their SoS @BrianKempGA running for gov, to steal their vote.  On top of the other 159 not normal items this week, how is this democracy?!
https://t.co/w6RXE0iJqk","null","Sun Oct 21 14:42:21 EDT 2018",
"Wheatty","Wheatty","1054080482944712705","Not Available","@realDonaldTrump @BrianKempGA 8/  retire its antiquated touch-screen voting machines. Four days later the election servers were wiped clean.
8. 2018 around 53,000 voters (nearly 70% of them African-Americans) had their registrations placed on hold because of a mismatch with drivers license or social security","null","Sun Oct 21 14:42:25 EDT 2018",
"myraj28","Myra Pass","1054080505266745347","Not Available","📢ATTENTION #GA VOTERS📢

Stacey Abrams literally sides with CRIMINALS. Stacey Abrams is TOO EXTREME for Georgia. VOTE @BrianKempGA on November 6th‼️

#GaPol #GaGOP #MAGA #GaFirst https://t.co/gzPKcq0CY3","null","Sun Oct 21 14:42:30 EDT 2018",
